timestamp,itemid,property,value
1439089200000,424910,888,5135 772140 n120.000 1318567 1154859
1436670000000,250822,283,656547 889244 236354 433712 656547 1297729 889244 718499 615344 4529 1112205 542591 493696 656547 868573 30603 210045 1135856 1324457 162712 597924 504410 703408 827388 1097148 349529 984977 16970 1124417 505888 698249 237874 988697 1229448 594905 674334
1431226800000,25751,790,n6240.000
1441508400000,80518,899,301817 952750
1431831600000,180774,1025,n5160.000 337002
1439694000000,255685,830,373898
1431226800000,292496,888,877752
1431226800000,106528,790,n43320.000
1441508400000,140118,790,n87720.000
1431226800000,315168,764,1285872
1433646000000,220890,38,769062
1431831600000,428102,764,1285872
1431226800000,194868,112,679677
1439694000000,215742,993,1070307
1433041200000,424363,434,769062
1432436400000,47762,631,n600.000 988555
1435460400000,219846,6,571547
1438484400000,16086,42,134035
1435460400000,426013,112,679677
1431831600000,255698,689,150169 727528 556215 1247014 304960
1433041200000,274082,914,990079
1440298800000,252417,790,n107880.000
1440903600000,163647,categoryid,438
1438484400000,111756,888,695199
1433041200000,39013,28,150169 274770 79212
1431226800000,104982,888,629801 235309
1433041200000,387239,962,664227
1431831600000,244658,available,0
1431226800000,281621,888,1197521 548006 608522
1435460400000,219924,283,463233 193239 788334 177228 79353 1304523 193239 788334 128752 949802 861194 1157397 193239 429140 463233 928736 142510 727209 600483 1123715 940104 30603 846207 1096800 1225619 673876 386817 1122573 1279349
1431226800000,245870,6,305351 18800
1433041200000,173304,888,996967
1432436400000,11327,790,n56388.000
1437274800000,148705,765,1057641 1057641 885495 1186729 115283 1186729 491900 1186729 491900 375961 115283 1057641
1431226800000,49711,790,n18960.000
1434250800000,138215,283,729694 641987 367680 19267 170157 914728
1439694000000,87190,486,769062 1154859 86628
1431226800000,210608,364,487059
1433041200000,214831,698,1037891
1433041200000,397966,available,0
1433041200000,65878,764,1285872
1432436400000,59508,1032,1059922
1435460400000,245878,159,519769
1431831600000,2288,6,150169 431733 1037547
1431226800000,432475,112,679677
1433041200000,100260,917,541436 124542 n900.000 1069819 495153
1431831600000,172963,469,769062
1432436400000,375698,681,814297 670753 n84.000 685584 789585 n768.000 535229
1433646000000,305409,993,1070307
1436670000000,25922,available,0
1440298800000,122074,932,980836
1439694000000,80442,1036,1276750
1432436400000,134303,689,150169 435459 16718
1432436400000,32173,776,268546
1433041200000,189870,283,741898 672733 1105288 n3876.000
1433041200000,81334,566,769062
1432436400000,196015,496,464704 812220 176870 n73.200
1435460400000,358676,928,769062
1433646000000,135953,698,1037891
1435460400000,333505,112,679677
1433041200000,283673,546,769062
1441508400000,415597,364,721330
1431226800000,141376,283,1283126 181700 234027 n132.000
1431226800000,358823,764,1285872
1441508400000,11349,888,1087261 n480.000 424566 714364 784581 1203131 1297729 n36.000 350726 30603 832471
1431226800000,438262,790,n13800.000
1440903600000,200738,available,0
1441508400000,228166,790,n689640.000
1438484400000,163421,451,1141052 n48.000 140719 553394
1435460400000,101864,917,939810
1441508400000,39293,0,n24.000 266119 768453 119932 717520 903287 98606 632686 504389 227411 1186610 1274015 688680 145994 1113685 934278 388767 1235560
1431226800000,58038,776,967125
1431226800000,69760,categoryid,481
1440903600000,267307,591,1116693
1431226800000,46929,available,1
1435460400000,282250,202,830623
1439694000000,435333,202,1142356 n946800.000
1435460400000,58503,790,n76800.000
1433041200000,405836,658,769062
1432436400000,62774,987,662323 n3600.000 377738
1437879600000,238447,225,1066831 n21600.000 1066831 n10800.000 951585 n25200.000 951585 n10800.000 558443 n21600.000 558443 n25200.000 558443 n31200.000 558443 n9600.000 558443 n10800.000
1432436400000,464943,810,769062
1433041200000,253016,42,384211
1431831600000,368986,698,460346 630194
1431831600000,152607,595,1010870
1433646000000,344280,397,n24.000
1432436400000,227003,698,1037891
1433041200000,21473,917,n998340.000
1439694000000,462303,720,n9600.000 10317
1432436400000,227960,698,922782 621873
1439694000000,310389,available,1
1433041200000,387680,698,598729
1433646000000,110831,546,769062
1433646000000,349123,available,0
1431226800000,49496,678,1300560
1433041200000,92210,6,250259 1037547
1435460400000,415288,364,1210952
1431226800000,219625,888,180936
1439694000000,84564,888,317685 635435 364312 417194
1438484400000,457191,available,0
1435460400000,168362,888,n3312171684.000
1440298800000,232599,available,1
1433646000000,462337,202,1333374
1437274800000,318409,790,n84120.000
1433041200000,392320,available,1
1442113200000,110817,790,n79680.000
1431831600000,195885,available,1
1431226800000,12888,790,n39960.000
1439694000000,329693,783,1116693
1433041200000,92827,83,769062
1432436400000,70536,77,892975
1432436400000,29620,588,769062
1435460400000,325704,935,942780
1432436400000,396236,698,1134000
1441508400000,219073,888,5135 548222 96557 1055803 1058682 632043 33900 1284577 1310161 1284577 n31.200 1135780 1284577 n36.000 1187104 539109 661116 1257525 1284577 n7680.000 1187104 1284577 618514 980588 927741 n5040.000 1284577 670753 n84.000 685584 1036095 1284577 1298303
1431226800000,386984,678,32617 201582
1436065200000,8323,categoryid,319
1440903600000,113854,888,840517 n144.000 813443 808585 1115724
1435460400000,205725,227,351090
1435460400000,251527,categoryid,683
1435460400000,362527,785,992862
1433646000000,416565,790,n102240.000
1433041200000,82023,566,n310.800 424566
1439694000000,127418,categoryid,1147
1431831600000,143652,888,n25860.000
1437274800000,121373,available,0
1439694000000,171678,663,1297729 n156.000 606827
1439089200000,395061,663,1297729 n156.000 606827
1431226800000,240433,categoryid,1674
1432436400000,316891,233,n36.000
1440903600000,159448,888,150169 153715 484436 263286
1442113200000,13357,888,667985 1154859
1436670000000,365600,335,769062
1437879600000,279891,categoryid,1674
1434250800000,33821,400,269011 n720.000 424566
1440298800000,379251,available,1
1433041200000,185530,283,102694 1254637 529804 n986904.000
1436065200000,368549,490,162165
1431226800000,332761,888,1183340
1435460400000,32201,839,663739
1432436400000,445166,841,1302691 318063 n24.000 242498
1433041200000,257452,881,n48.000
1434250800000,222509,283,1037891 286484 241603 n5460.000 1037891 286484 241603 n5460.000 594471 443823 224903 1308676 1135856 474341 821952 985213 599646 1035303 1158829 1182824 205513 653611 425813 30603 519519 972359 30603 38981 1097148 1246092 1200722 269926 630115
1436065200000,4663,544,992862 695898 n11400.000
1437879600000,198690,795,n132.000 757932 n3600.000 757932 n648.000 757932
1432436400000,298068,227,911724
1431831600000,256329,available,1
1431226800000,446976,6,1206195
1442113200000,123442,776,1021898
1433646000000,262537,1036,961511
1437274800000,361712,790,n204360.000
1432436400000,201728,227,233841
1432436400000,17777,858,938279
1439694000000,118506,776,1020638
1433041200000,147306,1025,769062
1439694000000,346640,available,0
1433041200000,364724,28,150169 610517
1440298800000,361238,663,1297729 n132.000 1178208 n156.000 606827
1442113200000,112713,451,1141052 n48.000
1434250800000,372954,12,1041261 552264
1431226800000,218716,776,592557
1432436400000,71969,71,376905
1433041200000,446716,6,377560
1432436400000,142669,434,769062
1432436400000,76497,888,603188
1433646000000,234167,465,n180.000 964443
1431226800000,270630,888,n93732.000
1433646000000,265080,767,260172
1440298800000,211158,available,1
1433646000000,149502,1036,1154859
1431226800000,460203,364,734535
1433646000000,76594,888,418093 65657
1435460400000,106282,307,786989 396934
1441508400000,140720,663,1297729 n156.000 606827
1441508400000,209115,categoryid,491
1433646000000,98917,227,316731
1432436400000,195945,202,1103209 718558
1433041200000,265581,678,1329509
1431831600000,204695,653,769062 178989 1128577 491017 1182824
1431226800000,44806,364,546809
1440903600000,286950,6,1252290 1319279 920988
1431226800000,429922,790,n63024.000
1438484400000,462571,544,1055803 1164666
1431831600000,4753,689,150169 1020281
1439694000000,70512,42,215243
1436065200000,33414,available,0
1433646000000,454959,678,1120576 114320
1432436400000,408885,813,769062
1435460400000,138464,790,n60600.000
1433646000000,293598,696,717520 1240261
1442113200000,17264,225,1066831 n21600.000 1066831 n22800.000 1066831 n10200.000 1066831 n10800.000 580224 n25200.000 580224 n10800.000 570526
1433041200000,201998,available,0
1433646000000,355663,400,n852.000 424566
1439089200000,358687,25,466400 1226584 1211562
1433646000000,54547,566,269011 n780.000 424566
1433041200000,38662,400,n345.600 424566
1440298800000,449752,790,n14520.000
1437879600000,296321,790,n5040.000
1432436400000,288713,332,769062
1437879600000,182152,776,261236
1431226800000,291289,678,820477
1435460400000,216686,348,1101397
1431831600000,432626,307,593601 n3600.000 396934
1431226800000,196837,917,808950
1431226800000,117120,776,551463
1436670000000,52540,888,473641
1439694000000,370019,790,n127800.000
1431226800000,123766,available,0
1437879600000,317059,categoryid,1613
1432436400000,232560,369,1141651
1442113200000,287597,790,n11760.000
1435460400000,358109,6,668037 150169 929583 70966
1437274800000,27874,283,288796 588652 768453 982603 417880
1434250800000,90142,790,n2880.000
1440903600000,256591,663,1297729 n156.000 606827
1439694000000,234737,581,472016 1041261 191208
1432436400000,316917,698,1189968
1431831600000,93367,839,820477
1436670000000,285819,888,295794 1146011 824508 303248 270938
1431831600000,236395,540,150169 747495 1114852
1433041200000,416922,839,367680
1431831600000,341767,888,608230 777350 253573 n2400.000 75299
1439694000000,74379,566,1297729 n780.000 1178208 n900.000 424566
1441508400000,440202,888,1091508
1437879600000,45958,888,799528 1215578
1432436400000,180750,6,1285336
1435460400000,453876,758,n24.000 1187104
1431226800000,118541,917,191989
1432436400000,41198,46,769062
1435460400000,54489,28,150169 610517
1436670000000,364723,1032,769062
1431226800000,381733,678,1101877
1432436400000,194248,981,769062
1433041200000,285409,available,0
1435460400000,392980,917,295973 409412 446038 688204 540557 96456
1440903600000,279831,888,355990 n540.000 355990 388268 309080
1431226800000,263613,776,1081217
1436670000000,207372,888,5135 1079844 434060
1437274800000,58520,790,n77160.000
1433041200000,14741,categoryid,1147
1433041200000,30542,689,150169 1002405
1437274800000,439736,364,162894
1439694000000,140269,12,541848 1041261
1431226800000,287983,790,n184680.000
1431226800000,331288,790,n191400.000
1433041200000,153789,46,769062
1434250800000,413283,categoryid,1402
1438484400000,456857,790,n19680.000
1441508400000,77302,888,1329144
1436670000000,79484,400,1297729 n720.000 1178208 n900.000 424566
1438484400000,208434,776,167087
1440903600000,374002,888,377168 1079844 590055 1052766
1431226800000,7926,764,1285872
1439694000000,453390,698,1249027
1435460400000,57998,678,1287585
1432436400000,264121,971,769062
1432436400000,415470,785,992862
1433041200000,131201,839,234027 543080
1440903600000,133756,790,n57840.000
1431226800000,156532,categoryid,959
1438484400000,452012,categoryid,1147
1433646000000,361326,283,1037891 286484 241603 803373 898004 30603 1178058 1037891 286484 241603 803373 1097148 269926 762035 3608 1128577 728656 821952 31552 1238769 625815 237874 996394 n468.000 n72.000 424566 n180.000 n72.000 1235560 30603 460346 998619 1042990 237874 1330451 1297729 1319815 934173 30603 43765
1431226800000,35286,917,n7533204.000
1433041200000,193415,441,n336.000
1432436400000,86474,101,769062
1440903600000,67130,888,1144099 533299 84950
1440298800000,52315,6,1152934 1238769
1432436400000,132413,categoryid,327
1436670000000,461714,663,n187.200
1435460400000,79348,225,1066831 n10200.000
1437274800000,28871,202,153900 333878 1147746
1437274800000,246116,713,203603 648014
1437274800000,313143,888,954939 741380 n960.000 64088 763949
1438484400000,368471,451,1141052 n36.000 140719 553394
1437274800000,73233,202,250321
1431831600000,73459,888,140639 812261
1436670000000,151438,283,1249027 820477 905303
1439694000000,95041,1059,593601 n24000.000 10317
1438484400000,94817,available,0
1433041200000,52959,663,n207.600
1435460400000,290063,112,679677
1431226800000,461812,283,283006 49096 1338559 748925
1431831600000,15837,544,618514 980588 875245
1440903600000,108954,888,532674
1431226800000,273234,764,1285872
1435460400000,387502,33,279887 421694
1433041200000,325129,813,n6.600 404925
1437274800000,261436,888,808655 1027461
1433041200000,268622,917,112394
1435460400000,113537,888,397628 178258 1057795 n924.000 961511 1284577 1154859
1432436400000,425103,49,539109 661116 1257525
1431226800000,412777,917,409167
1432436400000,441053,994,726612 1326020
1433041200000,412065,227,188678 685198 30603 341599
1438484400000,414784,available,1
1433041200000,404831,931,814297 670753 n84.000 685584 1036095
1440298800000,100022,888,1195801
1438484400000,283506,888,128748 933344 n687941244.000 992862 677128 221748 1284577 87808 1284577 n19.200 1135780 1284577 n48.000 1187104 539109 661116 1257525 1284577 n6000.000 1187104 1284577 992862 625815 1119999 1284577 670753 n96.000 1284577 1298303
1431226800000,421946,available,0
1431226800000,73988,764,1285872
1431831600000,229194,790,n79452.000
1437274800000,369797,available,0
